insert	id	family	superfamily	suborder	class	problem
FBti0060756	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060757	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060758	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060759	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060761	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060762	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060763	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060764	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060765	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060766	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060767	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060768	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060769	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060770	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060771	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060772	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060773	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060774	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060775	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060776	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060777	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060778	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060779	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060780	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060781	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060782	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060783	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060784	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060785	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060786	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060787	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060789	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060790	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060791	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060792	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060798	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060799	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060800	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060801	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060802	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060803	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060804	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060805	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060806	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060807	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060808	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060809	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060810	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060811	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060812	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060813	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060815	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060816	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060818	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060819	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060820	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060821	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060823	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060831	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060833	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060835	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060837	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060839	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060842	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060843	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060844	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060845	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060850	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060858	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060861	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060867	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060878	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060884	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060887	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060888	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060892	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060900	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060901	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060902	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060913	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060917	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060918	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060927	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060934	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060936	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060937	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060938	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060939	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060940	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060942	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060943	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060946	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060954	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060956	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060958	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060960	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060962	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060964	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060965	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060968	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060969	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060973	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060976	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060978	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060991	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060994	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060996	INE-1	INE-1	TIR	TIR	DNA	0
FBti0060997	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061002	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061004	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061029	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061030	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061036	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061037	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061039	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061055	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061056	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061057	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061058	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061059	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061060	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061062	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061067	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061068	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061069	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061070	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061071	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061075	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061076	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061077	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061078	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061079	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061080	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061085	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061086	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061087	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061088	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061089	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061091	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061093	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061095	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061097	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061103	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061109	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061110	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061111	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061113	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061114	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061119	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061120	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061122	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061124	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061132	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061133	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061138	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061140	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061141	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061142	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061143	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061144	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061145	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061147	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061148	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061150	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061152	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061164	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061165	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061166	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061167	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061168	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061169	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061170	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061171	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061172	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061178	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061181	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061184	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061185	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061188	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061189	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061190	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061191	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061192	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061193	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061194	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061195	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061196	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061197	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061198	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061201	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061202	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061203	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061204	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061205	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061206	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061207	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061209	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061210	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061211	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061212	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061213	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061214	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061216	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061220	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061221	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061222	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061223	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061224	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061225	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061226	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061227	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061228	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061229	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061230	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061231	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061232	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061233	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061234	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061235	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061236	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061237	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061238	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061239	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061240	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061241	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061242	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061243	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061244	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061246	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061247	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061248	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061249	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061250	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061251	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061252	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061253	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061254	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061255	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061256	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061257	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061258	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061259	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061260	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061261	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061262	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061263	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061264	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061265	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061266	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061267	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061268	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061269	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061272	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061273	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061274	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061275	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061276	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061277	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061278	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061279	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061280	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061281	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061282	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061283	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061284	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061285	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061286	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061287	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061288	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061289	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061290	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061291	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061292	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061293	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061294	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061295	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061296	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061298	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061300	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061302	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061304	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061305	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061306	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061307	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061309	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061310	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061324	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061330	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061331	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061332	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061333	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061334	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061335	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061336	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061338	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061350	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061351	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061352	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061353	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061354	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061355	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061356	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061357	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061361	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061362	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061363	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061364	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061365	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061366	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061368	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061370	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061378	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061379	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061380	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061381	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061382	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061383	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061384	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061385	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061386	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061387	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061388	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061389	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061390	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061391	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061393	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061401	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061402	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061403	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061404	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061406	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061407	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061408	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061409	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061410	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061411	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061412	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061413	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061414	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061415	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061416	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061418	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061419	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061420	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061421	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061422	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061423	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061424	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061425	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061426	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061427	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061429	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061431	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061433	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061440	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061441	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061442	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061443	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061444	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061445	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061446	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061447	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061448	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061449	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061450	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061451	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061452	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061453	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061454	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061455	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061456	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061457	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061458	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061463	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061464	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061465	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061466	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061467	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061468	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061469	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061470	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061471	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061472	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061473	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061474	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061476	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061477	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061482	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061483	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061484	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061489	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061491	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061492	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061493	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061494	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061496	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061497	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061498	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061499	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061500	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061501	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061502	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061503	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061504	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061507	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061508	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061509	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061512	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061513	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061514	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061515	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061517	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061518	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061519	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061520	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061521	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061522	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061523	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061526	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061530	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061531	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061537	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061539	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061540	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061541	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061542	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061543	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061544	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061545	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061548	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061550	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061552	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061553	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061554	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061555	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061556	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061558	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061559	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061560	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061561	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061563	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061564	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061574	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061579	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061580	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061583	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061584	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061585	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061588	INE-1	INE-1	TIR	TIR	DNA	0
FBti0061589	INE-1	INE-1	TIR	TIR	DNA	0
